id,ref,phases,expmeth,solvent,property,property_type,V1,V2,V3,V4,dV4,dV3,temperature,pressure,mole_fraction,gamma,cmp1_id,cmp1_name,cmp1_formula,cmp1_smiles,cmp1_smiles_error,cmp1_sample,cmp1_mw,cmp2_id,cmp2_name,cmp2_formula,cmp2_smiles,cmp2_smiles_error,cmp2_sample,cmp2_mw,SMILES_IL,SMILES_solute,IL_name,solute_name,IL_id,solute_id
oucqR,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",322.45,101.0,0.0,2.31,0.16,,322.45,101.0,0.0,2.31,AAUVGQ,"1,4-dimethylbenzene",C8 H10,Cc1ccc(C)cc1,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",106.17,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccc(C)cc1,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)","1,4-dimethylbenzene",AEaKsI,AAUVGQ
oucqR,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",332.45,101.0,0.0,2.25,0.15,,332.45,101.0,0.0,2.25,AAUVGQ,"1,4-dimethylbenzene",C8 H10,Cc1ccc(C)cc1,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",106.17,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,Cc1ccc(C)cc1,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)","1,4-dimethylbenzene",AEaKsI,AAUVGQ
kCqZv,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",312.45,101.0,0.0,9.18,0.63,,312.45,101.0,0.0,9.18,AAQJYG,hex-1-ene,C6 H12,C=CCCCC,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",84.16,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C=CCCCC,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",hex-1-ene,AEaKsI,AAQJYG
kCqZv,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",322.45,101.0,0.0,9.06,0.62,,322.45,101.0,0.0,9.06,AAQJYG,hex-1-ene,C6 H12,C=CCCCC,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",84.16,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C=CCCCC,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",hex-1-ene,AEaKsI,AAQJYG
kCqZv,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",332.45,101.0,0.0,7.37,0.5,,332.45,101.0,0.0,7.37,AAQJYG,hex-1-ene,C6 H12,C=CCCCC,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",84.16,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C=CCCCC,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",hex-1-ene,AEaKsI,AAQJYG
GVdEw,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",312.45,101.0,0.0,3.55,0.24,,312.45,101.0,0.0,3.55,AAPpqL,1-hexyne,C6 H10,C#CCCCC,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",82.15,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C#CCCCC,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",1-hexyne,AEaKsI,AAPpqL
GVdEw,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",322.45,101.0,0.0,3.25,0.22,,322.45,101.0,0.0,3.25,AAPpqL,1-hexyne,C6 H10,C#CCCCC,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",82.15,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C#CCCCC,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",1-hexyne,AEaKsI,AAPpqL
GVdEw,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",332.45,101.0,0.0,3.01,0.2,,332.45,101.0,0.0,3.01,AAPpqL,1-hexyne,C6 H10,C#CCCCC,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",82.15,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C#CCCCC,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",1-hexyne,AEaKsI,AAPpqL
YPFLM,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",312.45,101.0,0.0,5.83,0.4,,312.45,101.0,0.0,5.83,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",96.17,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C#CCCCCC,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",1-heptyne,AEaKsI,AASZsI
YPFLM,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",322.45,101.0,0.0,5.33,0.36,,322.45,101.0,0.0,5.33,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",96.17,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C#CCCCCC,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",1-heptyne,AEaKsI,AASZsI
YPFLM,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",332.45,101.0,0.0,5.02,0.34,,332.45,101.0,0.0,5.02,AASZsI,1-heptyne,C7 H12,C#CCCCCC,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",96.17,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C#CCCCCC,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",1-heptyne,AEaKsI,AASZsI
ThsNf,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",312.45,101.0,0.0,0.31,0.03,,312.45,101.0,0.0,0.31,AANtck,butanone,C4 H8 O,CCC(C)=O,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",72.11,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC(C)=O,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",butanone,AEaKsI,AANtck
ThsNf,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",322.45,101.0,0.0,0.3,0.03,,322.45,101.0,0.0,0.3,AANtck,butanone,C4 H8 O,CCC(C)=O,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",72.11,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC(C)=O,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",butanone,AEaKsI,AANtck
ThsNf,"{'full': 'Mutelet, F.; Moise, J.-C.; Skrzypczak, A. (2012) J. Chem. Eng. Data 57(3), 918-927.', 'title': 'Evaluation of the Performance of Trigeminal Tricationic Ionic Liquids for Separation Problems'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",332.45,101.0,0.0,0.28,0.03,,332.45,101.0,0.0,0.28,AANtck,butanone,C4 H8 O,CCC(C)=O,,"{'Source': 'commercial source', 'Purification': 'gas chromatography', 'Purity': '99.5 mass %'}",72.11,AEaKsI,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",C24 F18 H29 N9 O15 S6,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,,"{'Source': 'synthesized by the authors', 'Initial purification': 'gas chromatography', 'Initial purity': '99.9 mass %', 'Final purification': 'Karl Fischer titration;Karl Fischer titration', 'Final purity': '0.004 water mass %;0.018 halide impurity mass %(fractional distillation)'}",1217.88,C[n+]1ccn(COCC(COCn2cc[n+](C)c2)OCn2cc[n+](C)c2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCC(C)=O,"3,3',3''-((propane-1,2,3-triyltris(oxy))tris(methylene))tris(1-methyl-1H-imidazolium) bis((trifluoromethyl)sulfonyl)amide (1:3)",butanone,AEaKsI,AANtck
