ref_id_general_group,original_index_general_group,temperature_general_group,gamma_general_group,slope_general_group,intercept_general_group,r2_general_group,ref_id_group_0,original_index_group_0,temperature_group_0,gamma_group_0,slope_group_0,intercept_group_0,r2_group_0,ref_id_group_1,original_index_group_1,temperature_group_1,gamma_group_1,slope_group_1,intercept_group_1,r2_group_1,ref_id_group_2,original_index_group_2,temperature_group_2,gamma_group_2,slope_group_2,intercept_group_2,r2_group_2,ref_id_group_3,original_index_group_3,temperature_group_3,gamma_group_3,slope_group_3,intercept_group_3,r2_group_3,ref_id_group_4,original_index_group_4,temperature_group_4,gamma_group_4,slope_group_4,intercept_group_4,r2_group_4,ref_id_group_5,original_index_group_5,temperature_group_5,gamma_group_5,slope_group_5,intercept_group_5,r2_group_5,ref_id_seudo_group,original_index_seudo_group,temperature_seudo_group,gamma_seudo_group,slope_seudo_group,intercept_seudo_group,r2_seudo_group
"[88, 88, 88, 88, 88, 88, 155, 155, 155, 155]","[23176, 23177, 23178, 23179, 23180, 23181, 40304, 40305, 40306, 40307]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[1.77, 1.85, 1.61, 1.65, 1.46, 1.5, 0.86, 0.86, 0.85, 0.85]",1783.3086649574732,-5.074819769333628,0.8655904169163817,"[88, 88, 88, 88, 88, 88]","[23176, 23177, 23178, 23179, 23180, 23181]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15]","[1.77, 1.85, 1.61, 1.65, 1.46, 1.5]",1049.2599484339853,-2.7578704550702193,0.9609540213060258,"[155, 155, 155, 155]","[40304, 40305, 40306, 40307]","[343.15, 353.15, 363.15, 373.15]","[0.86, 0.86, 0.85, 0.85]",59.86339316097692,-0.3239802023645365,0.7991267837240189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[104, 104, 104, 104, 104, 104, 129, 129, 129, 129]","[30316, 30317, 30318, 30319, 30320, 30321, 42352, 42353, 42354, 42355]","[302.5, 313.1, 323.0, 332.9, 342.9, 353.0, 303.15, 313.15, 323.15, 333.15]","[2.6, 2.4, 2.1, 1.9, 1.7, 1.5, 1.9, 1.7, 1.5, 1.4]",844.6240258605566,-2.006479889737119,0.41840104011495355,"[104, 104, 104, 104, 104, 104]","[30316, 30317, 30318, 30319, 30320, 30321]","[302.5, 313.1, 323.0, 332.9, 342.9, 353.0]","[2.6, 2.4, 2.1, 1.9, 1.7, 1.5]",1175.593005629196,-2.9032890875250446,0.9905248940156536,"[129, 129, 129, 129]","[42352, 42353, 42354, 42355]","[303.15, 313.15, 323.15, 333.15]","[1.9, 1.7, 1.5, 1.4]",1053.6781077812504,-2.837384377083221,0.9915830885560168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[104, 104, 104, 104, 104, 104, 129, 129, 129, 129]","[30082, 30083, 30084, 30085, 30086, 30087, 42256, 42257, 42258, 42259]","[302.6, 313.2, 323.2, 332.8, 342.9, 353.0, 303.15, 313.15, 323.15, 333.15]","[37.0, 32.0, 27.0, 24.0, 20.0, 17.0, 38.0, 35.0, 33.0, 32.0]",1567.7709870236108,-1.4962469828040117,0.819790177044102,"[104, 104, 104, 104, 104, 104]","[30082, 30083, 30084, 30085, 30086, 30087]","[302.6, 313.2, 323.2, 332.8, 342.9, 353.0]","[37.0, 32.0, 27.0, 24.0, 20.0, 17.0]",1646.2872270386895,-1.80376487447429,0.9932918294723546,"[129, 129, 129, 129]","[42256, 42257, 42258, 42259]","[303.15, 313.15, 323.15, 333.15]","[38.0, 35.0, 33.0, 32.0]",583.0232373857882,1.7039847465940545,0.9714328578777464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[104, 104, 104, 104, 104, 104, 129, 129, 129, 129]","[30280, 30281, 30282, 30283, 30284, 30285, 42340, 42341, 42342, 42343]","[302.6, 313.3, 323.2, 333.1, 343.0, 353.1, 303.15, 313.15, 323.15, 333.15]","[3.0, 3.0, 3.1, 3.1, 3.1, 3.1, 2.6, 2.6, 2.7, 2.7]",-231.7111621653881,1.7786823572811983,0.22157954691773432,"[104, 104, 104, 104, 104, 104]","[30280, 30281, 30282, 30283, 30284, 30285]","[302.6, 313.3, 323.2, 333.1, 343.0, 353.1]","[3.0, 3.0, 3.1, 3.1, 3.1, 3.1]",-81.28395853363148,1.3689327552961799,0.7123053437273364,"[129, 129, 129, 129]","[42340, 42341, 42342, 42343]","[303.15, 313.15, 323.15, 333.15]","[2.6, 2.6, 2.7, 2.7]",-152.32687288709556,1.453763565310844,0.7988933842745448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[104, 104, 104, 104, 104, 104, 129, 129, 129, 129]","[30262, 30263, 30264, 30265, 30266, 30267, 42336, 42337, 42338, 42339]","[302.8, 313.2, 323.2, 333.1, 343.0, 353.1, 303.15, 313.15, 323.15, 333.15]","[3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 2.7, 2.7, 2.7, 2.8]",-149.8493813087712,1.5432220202514118,0.12194193028087796,"[104, 104, 104, 104, 104, 104]","[30262, 30263, 30264, 30265, 30266, 30267]","[302.8, 313.2, 323.2, 333.1, 343.0, 353.1]","[3.1, 3.1, 3.1, 3.1, 3.1, 3.1]",0.0,1.1314021114911006,0.0,"[129, 129, 129, 129]","[42336, 42337, 42338, 42339]","[303.15, 313.15, 323.15, 333.15]","[2.7, 2.7, 2.7, 2.8]",-107.83568860824819,1.3417091708074707,0.5748844240081439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[104, 104, 104, 104, 104, 104, 129, 129, 129, 129]","[30244, 30245, 30246, 30247, 30248, 30249, 42348, 42349, 42350, 42351]","[303.1, 313.2, 323.3, 333.1, 343.1, 353.1, 303.15, 313.15, 323.15, 333.15]","[2.7, 2.7, 2.7, 2.7, 2.7, 2.7, 2.4, 2.3, 2.3, 2.3]",-119.17355853089214,1.3018815116276232,0.05702280683412657,"[104, 104, 104, 104, 104, 104]","[30244, 30245, 30246, 30247, 30248, 30249]","[303.1, 313.2, 323.3, 333.1, 343.1, 353.1]","[2.7, 2.7, 2.7, 2.7, 2.7, 2.7]",-2.2127307885929254e-27,0.9932517730102833,1.0084059583431297e-29,"[129, 129, 129, 129]","[42348, 42349, 42350, 42351]","[303.15, 313.15, 323.15, 333.15]","[2.4, 2.3, 2.3, 2.3]",131.5991310181413,0.4293985376726078,0.6251676862909387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[104, 104, 104, 104, 104, 104, 129, 129, 129, 129]","[30208, 30209, 30210, 30211, 30212, 30213, 42332, 42333, 42334, 42335]","[303.6, 313.1, 323.2, 333.2, 343.0, 353.3, 303.15, 313.15, 323.15, 333.15]","[2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 1.9, 1.9, 2.0, 2.1]",-140.9751168599228,1.1528956287599916,0.26974200389049235,"[104, 104, 104, 104, 104, 104]","[30208, 30209, 30210, 30211, 30212, 30213]","[303.6, 313.1, 323.2, 333.2, 343.0, 353.3]","[2.1, 2.1, 2.1, 2.1, 2.1, 2.1]",-1.2786090051447007e-27,0.7419373447293774,3.329710950897658e-30,"[129, 129, 129, 129]","[42332, 42333, 42334, 42335]","[303.15, 313.15, 323.15, 333.15]","[1.9, 1.9, 2.0, 2.1]",-351.6995077843122,1.7865178684020429,0.8766962736129341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32005, 32006, 32007, 32008, 32009, 34135, 34136, 34137, 34138, 34139]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[6.04, 6.13, 6.29, 6.4, 6.53, 6.25, 6.32, 6.55, 6.92, 7.15]",-281.44155426178077,2.697709381795119,0.8494797861470196,"[115, 115, 115, 115, 115]","[32005, 32006, 32007, 32008, 32009]","[318.15, 323.15, 333.15, 343.15, 353.15]","[6.04, 6.13, 6.29, 6.4, 6.53]",-246.82871255510753,2.576408276383596,0.9952855948831024,"[124, 124, 124, 124, 124]","[34135, 34136, 34137, 34138, 34139]","[313.15, 323.15, 343.15, 363.15, 373.15]","[6.25, 6.32, 6.55, 6.92, 7.15]",-261.0159914767984,2.655486191582416,0.9632678776581969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[166, 166, 166, 166, 201, 201, 201, 207, 207, 207]","[42652, 42653, 42654, 42655, 49863, 49864, 49865, 51918, 51919, 51920]","[303.15, 313.15, 323.15, 333.15, 323.15, 333.15, 343.15, 313.1, 333.1, 353.1]","[13.8, 13.3, 12.1, 11.0, 13.95, 13.55, 12.63, 12.59, 10.17, 9.5]",627.795204442295,0.5757854390385433,0.43882910977704126,"[201, 201, 201]","[49863, 49864, 49865]","[323.15, 333.15, 343.15]","[13.95, 13.55, 12.63]",548.6919012418168,0.9446752847795306,0.9376804547029335,"[166, 166, 166, 166]","[42652, 42653, 42654, 42655]","[303.15, 313.15, 323.15, 333.15]","[13.8, 13.3, 12.1, 11.0]",778.3782266646771,0.07627960143533485,0.9573157942241808,"[207, 207, 207]","[51918, 51919, 51920]","[313.1, 333.1, 353.1]","[12.59, 10.17, 9.5]",785.4362464582027,0.004232104103365053,0.9364272373070542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[166, 166, 166, 166, 201, 201, 201, 207, 207, 207]","[42656, 42657, 42658, 42659, 49869, 49870, 49871, 51921, 51922, 51923]","[303.15, 313.15, 323.15, 333.15, 323.15, 333.15, 343.15, 313.1, 333.1, 353.1]","[20.7, 19.3, 18.2, 17.2, 19.7, 18.4, 17.5, 17.04, 15.33, 13.56]",665.9863897063453,0.8267315014132977,0.5680323695373253,"[201, 201, 201]","[49869, 49870, 49871]","[323.15, 333.15, 343.15]","[19.7, 18.4, 17.5]",657.3685400894722,0.9440128984398686,0.9949987060738172,"[166, 166, 166, 166]","[42656, 42657, 42658, 42659]","[303.15, 313.15, 323.15, 333.15]","[20.7, 19.3, 18.2, 17.2]",620.9611467375529,0.979939854953533,0.9993525263703897,"[207, 207, 207]","[51921, 51922, 51923]","[313.1, 333.1, 353.1]","[17.04, 15.33, 13.56]",629.687483551883,0.8292210561664195,0.9940169123139939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[166, 166, 166, 166, 201, 201, 201, 207, 207, 207]","[42660, 42661, 42662, 42663, 49875, 49876, 49877, 51915, 51916, 51917]","[303.15, 313.15, 323.15, 333.15, 323.15, 333.15, 343.15, 313.1, 333.1, 353.1]","[28.3, 26.5, 25.2, 23.7, 28.2, 25.3, 23.5, 23.7, 20.83, 19.1]",666.0680255206191,1.149158534498055,0.5656340758990127,"[201, 201, 201]","[49875, 49876, 49877]","[323.15, 333.15, 343.15]","[28.2, 25.3, 23.5]",1012.4937029885085,0.2013958100330666,0.9915308696066565,"[166, 166, 166, 166]","[42660, 42661, 42662, 42663]","[303.15, 313.15, 323.15, 333.15]","[28.3, 26.5, 25.2, 23.7]",588.1960070780009,1.4019926986951539,0.9978604353983337,"[207, 207, 207]","[51915, 51916, 51917]","[313.1, 333.1, 353.1]","[23.7, 20.83, 19.1]",598.0361739880456,1.2508234079833627,0.9938905116025913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[169, 169, 169, 169, 186, 186, 186, 204, 204, 204]","[43400, 43401, 43402, 43403, 47625, 47626, 47627, 51156, 51157, 51158]","[303.15, 308.15, 313.15, 318.15, 308.15, 318.15, 328.15, 302.45, 322.35, 342.45]","[1.36, 1.33, 1.31, 1.3, 0.884, 0.894, 0.902, 1.56, 1.23, 1.01]",912.193013623793,-2.7417961603198946,0.27994101345556793,"[169, 169, 169, 169]","[43400, 43401, 43402, 43403]","[303.15, 308.15, 313.15, 318.15]","[1.36, 1.33, 1.31, 1.3]",291.19523813613785,-0.6564139595875915,0.9606011478649185,"[186, 186, 186]","[47625, 47626, 47627]","[308.15, 318.15, 328.15]","[0.884, 0.894, 0.902]",-102.00588456749114,0.20800387383607982,0.9976227685790142,"[204, 204, 204]","[51156, 51157, 51158]","[302.45, 322.35, 342.45]","[1.56, 1.23, 1.01]",1126.4598895002093,-3.2822460227322305,0.9995609432647036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[104, 104, 104, 104, 104, 104, 129, 129, 129, 129]","[29992, 29993, 29994, 29995, 29996, 29997, 42060, 42061, 42062, 42063]","[302.8, 313.3, 323.1, 333.0, 342.9, 353.0, 303.15, 313.15, 323.15, 333.15]","[53.0, 43.0, 36.0, 29.0, 23.0, 19.0, 80.0, 73.0, 66.0, 61.0]",2490.9404305159974,-3.930895008156225,0.608109578053251,"[104, 104, 104, 104, 104, 104]","[29992, 29993, 29994, 29995, 29996, 29997]","[302.8, 313.3, 323.1, 333.0, 342.9, 353.0]","[53.0, 43.0, 36.0, 29.0, 23.0, 19.0]",2203.5374986029124,-3.2756653149706683,0.9947638096542134,"[129, 129, 129, 129]","[42060, 42061, 42062, 42063]","[303.15, 313.15, 323.15, 333.15]","[80.0, 73.0, 66.0, 61.0]",923.5998015712655,1.336628783403064,0.9987826556370688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[169, 169, 169, 169, 186, 186, 186, 204, 204, 204]","[43456, 43457, 43458, 43459, 47589, 47590, 47591, 51177, 51178, 51179]","[303.15, 308.15, 313.15, 318.15, 308.15, 318.15, 328.15, 302.45, 322.35, 342.45]","[1.26, 1.27, 1.3, 1.33, 0.783, 0.769, 0.761, 1.27, 1.22, 1.19]",373.77136544609436,-1.0978841355957472,0.03504763763340852,"[169, 169, 169, 169]","[43456, 43457, 43458, 43459]","[303.15, 308.15, 313.15, 318.15]","[1.26, 1.27, 1.3, 1.33]",-356.92739667375236,1.4037597863863867,0.956625978987563,"[186, 186, 186]","[47589, 47590, 47591]","[308.15, 318.15, 328.15]","[0.783, 0.769, 0.761]",144.44601244049593,-0.7144541833177722,0.9820704630989143,"[204, 204, 204]","[51177, 51178, 51179]","[302.45, 322.35, 342.45]","[1.27, 1.22, 1.19]",169.04081123113724,-0.32170241700782876,0.9896836002279346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94]","[8128, 8129, 8130, 8131, 8132, 8133, 45140, 45141, 45142, 45143]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 343.15, 353.15, 363.15, 373.15]","[0.639, 0.678, 0.715, 0.754, 0.793, 0.83, 0.63, 0.65, 0.67, 0.68]",-283.303551241351,0.4581554532351995,0.19909369800105067,"[94, 94, 94, 94]","[45140, 45141, 45142, 45143]","[343.15, 353.15, 363.15, 373.15]","[0.63, 0.65, 0.67, 0.68]",-333.19453509665465,0.5114896325135923,0.9835759556696635,"[47, 47, 47, 47, 47, 47]","[8128, 8129, 8130, 8131, 8132, 8133]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[0.639, 0.678, 0.715, 0.754, 0.793, 0.83]",-613.1953349246643,1.479312651600483,0.9999281695339773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[31995, 31996, 31997, 31998, 31999, 34165, 34166, 34167, 34168, 34169]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[17.9, 17.9, 18.0, 17.9, 17.9, 19.4, 18.8, 19.1, 18.6, 18.3]",29.856587951018437,2.8224078310867964,0.028738844207616573,"[115, 115, 115, 115, 115]","[31995, 31996, 31997, 31998, 31999]","[318.15, 323.15, 333.15, 343.15, 353.15]","[17.9, 17.9, 18.0, 17.9, 17.9]",0.39466250267223185,2.8847321028718476,0.0004083782151830398,"[124, 124, 124, 124, 124]","[34165, 34166, 34167, 34168, 34169]","[313.15, 323.15, 343.15, 363.15, 373.15]","[19.4, 18.8, 19.1, 18.6, 18.3]",87.65096235962244,2.679210527346567,0.7095855516065026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[88, 88, 88, 88, 88, 88, 155, 155, 155, 155]","[23170, 23171, 23172, 23173, 23174, 23175, 40308, 40309, 40310, 40311]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[2.22, 2.32, 2.0, 2.05, 1.79, 1.82, 0.85, 0.83, 0.81, 0.8]",2465.0671223652867,-6.99082986698105,0.8663194938357137,"[88, 88, 88, 88, 88, 88]","[23170, 23171, 23172, 23173, 23174, 23175]","[313.15, 313.15, 323.15, 323.15, 333.15, 333.15]","[2.22, 2.32, 2.0, 2.05, 1.79, 1.82]",1194.158986941841,-2.9925463780222312,0.9733566047140035,"[155, 155, 155, 155]","[40308, 40309, 40310, 40311]","[343.15, 353.15, 363.15, 373.15]","[0.85, 0.83, 0.81, 0.8]",264.79842688198875,-0.9357505468554582,0.9867999557237461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[68, 68, 68, 68, 68, 37, 37, 37, 37, 37]","[34730, 34731, 34732, 34733, 34734, 38575, 38576, 38577, 38578, 38579]","[313.15, 323.15, 333.15, 343.15, 353.15, 323.0, 333.4, 343.8, 354.2, 365.0]","[1.934, 1.651, 1.386, 1.367, 1.187, 1.68, 1.59, 1.5, 1.42, 1.29]",884.5093760204552,-2.221888063181017,0.7745321906876924,"[68, 68, 68, 68, 68]","[34730, 34731, 34732, 34733, 34734]","[313.15, 323.15, 333.15, 343.15, 353.15]","[1.934, 1.651, 1.386, 1.367, 1.187]",1294.132502804032,-3.4972671511075077,0.9591726619497557,"[37, 37, 37, 37, 37]","[38575, 38576, 38577, 38578, 38579]","[323.0, 333.4, 343.8, 354.2, 365.0]","[1.68, 1.59, 1.5, 1.42, 1.29]",719.0924971209943,-1.6963504115569443,0.9787415351483809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32110, 32111, 32112, 32113, 32114, 34045, 34046, 34047, 34048, 34049]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[3.52, 3.55, 3.6, 3.65, 3.69, 3.32, 3.43, 3.52, 3.7, 3.77]",-196.5277514820912,1.855440697028174,0.7830008503159327,"[115, 115, 115, 115, 115]","[32110, 32111, 32112, 32113, 32114]","[318.15, 323.15, 333.15, 343.15, 353.15]","[3.52, 3.55, 3.6, 3.65, 3.69]",-151.68113840214824,1.735933528024747,0.9986262391670656,"[124, 124, 124, 124, 124]","[34045, 34046, 34047, 34048, 34049]","[313.15, 323.15, 343.15, 363.15, 373.15]","[3.32, 3.43, 3.52, 3.7, 3.77]",-239.24173160881693,1.9655701301374817,0.9851511317629937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32120, 32121, 32122, 32123, 32124, 34040, 34041, 34042, 34043, 34044]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[1.41, 1.42, 1.46, 1.49, 1.53, 1.38, 1.4, 1.49, 1.6, 1.62]",-317.8845156087812,1.3322494826567568,0.9779754023783545,"[115, 115, 115, 115, 115]","[32120, 32121, 32122, 32123, 32124]","[318.15, 323.15, 333.15, 343.15, 353.15]","[1.41, 1.42, 1.46, 1.49, 1.53]",-264.6909568922875,1.1726345427315217,0.9939368366987769,"[124, 124, 124, 124, 124]","[34040, 34041, 34042, 34043, 34044]","[313.15, 323.15, 343.15, 363.15, 373.15]","[1.38, 1.4, 1.49, 1.6, 1.62]",-335.73062920518754,1.3846791156097524,0.9845760736033036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32140, 32141, 32142, 32143, 32144, 34210, 34211, 34212, 34213, 34214]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[115.0, 110.0, 102.0, 95.2, 89.2, 119.0, 111.0, 96.0, 86.0, 81.0]",758.1645610253833,2.356157358928148,0.9965525542304239,"[115, 115, 115, 115, 115]","[32140, 32141, 32142, 32143, 32144]","[318.15, 323.15, 333.15, 343.15, 353.15]","[115.0, 110.0, 102.0, 95.2, 89.2]",810.841737673044,2.1933247983713677,0.9995238995950733,"[124, 124, 124, 124, 124]","[34210, 34211, 34212, 34213, 34214]","[313.15, 323.15, 343.15, 363.15, 373.15]","[119.0, 111.0, 96.0, 86.0, 81.0]",749.2488947854577,2.3872116602862854,0.9993427862363583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[115, 115, 115, 115, 115, 124, 124, 124, 124, 124]","[32145, 32146, 32147, 32148, 32149, 34015, 34016, 34017, 34018, 34019]","[318.15, 323.15, 333.15, 343.15, 353.15, 313.15, 323.15, 343.15, 363.15, 373.15]","[47.3, 46.3, 44.4, 42.4, 40.8, 47.8, 46.3, 42.8, 40.3, 39.0]",416.30526894978163,2.5428029290803558,0.9912051979317265,"[115, 115, 115, 115, 115]","[32145, 32146, 32147, 32148, 32149]","[318.15, 323.15, 333.15, 343.15, 353.15]","[47.3, 46.3, 44.4, 42.4, 40.8]",478.2679367313148,2.3547566873575394,0.9991406697205047,"[124, 124, 124, 124, 124]","[34015, 34016, 34017, 34018, 34019]","[313.15, 323.15, 343.15, 363.15, 373.15]","[47.8, 46.3, 42.8, 40.3, 39.0]",399.408556925458,2.5946034796887556,0.9986972725991861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[92, 92, 92, 92, 92, 205, 205, 205, 210, 210]","[37835, 37836, 37837, 37838, 37839, 51567, 51568, 51569, 52612, 52613]","[308.15, 318.15, 328.15, 338.15, 348.15, 312.75, 322.55, 332.55, 303.0, 323.0]","[1290.0, 1120.0, 970.0, 861.0, 744.0, 737.0, 639.0, 502.0, 264.0, 203.6]",-698.8819450572213,8.624599230042922,0.02336522766496687,"[92, 92, 92, 92, 92]","[37835, 37836, 37837, 37838, 37839]","[308.15, 318.15, 328.15, 338.15, 348.15]","[1290.0, 1120.0, 970.0, 861.0, 744.0]",1462.445543975933,2.4212416714922895,0.9985323504797348,"[205, 205, 205]","[51567, 51568, 51569]","[312.75, 322.55, 332.55]","[737.0, 639.0, 502.0]",2013.1629959965333,0.1830023391678317,0.9749011335092992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[210, 210]","[52612, 52613]","[303.0, 323.0]","[264.0, 203.6]",,,
"[117, 117, 117, 117, 117, 48, 48, 48, 48, 48]","[32520, 32521, 32522, 32523, 32524, 33225, 33226, 33227, 33228, 33229]","[318.15, 323.15, 333.15, 343.15, 353.15, 308.15, 318.15, 328.15, 338.15, 348.15]","[34.6, 33.8, 32.6, 31.8, 30.9, 23.6, 22.5, 21.7, 20.7, 20.0]",25.402118036732954,3.2048362230630136,0.0002290898976591818,"[48, 48, 48, 48, 48]","[33225, 33226, 33227, 33228, 33229]","[308.15, 318.15, 328.15, 338.15, 348.15]","[23.6, 22.5, 21.7, 20.7, 20.0]",444.77032047108867,1.7176754626659791,0.9981935100530237,"[117, 117, 117, 117, 117]","[32520, 32521, 32522, 32523, 32524]","[318.15, 323.15, 333.15, 343.15, 353.15]","[34.6, 33.8, 32.6, 31.8, 30.9]",355.4789987894841,2.4223853610527764,0.9937849863448965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[117, 117, 117, 117, 117, 48, 48, 48, 48, 48]","[32580, 32581, 32582, 32583, 32584, 33195, 33196, 33197, 33198, 33199]","[318.15, 323.15, 333.15, 343.15, 353.15, 308.15, 318.15, 328.15, 338.15, 348.15]","[374.0, 356.0, 325.0, 300.0, 277.0, 258.0, 228.0, 206.0, 187.0, 170.0]",602.216653997429,3.7370533384286295,0.08706477557518966,"[48, 48, 48, 48, 48]","[33195, 33196, 33197, 33198, 33199]","[308.15, 318.15, 328.15, 338.15, 348.15]","[258.0, 228.0, 206.0, 187.0, 170.0]",1108.959235461803,1.9496933333959139,0.9994187904775744,"[117, 117, 117, 117, 117]","[32580, 32581, 32582, 32583, 32584]","[318.15, 323.15, 333.15, 343.15, 353.15]","[374.0, 356.0, 325.0, 300.0, 277.0]",959.5513307690441,2.9063494014291518,0.9997776449378131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[179, 179, 179, 179, 199, 199, 199, 206, 206, 206]","[45816, 45817, 45818, 45819, 49221, 49222, 49223, 51822, 51823, 51824]","[343.15, 353.15, 363.15, 373.15, 313.15, 323.15, 333.15, 315.9, 325.3, 334.8]","[10.93, 10.69, 10.38, 10.19, 4.8, 5.17, 5.51, 2.38, 2.43, 2.36]",-2780.0495620400616,9.950865038802414,0.5465918445907362,"[179, 179, 179, 179]","[45816, 45817, 45818, 45819]","[343.15, 353.15, 363.15, 373.15]","[10.93, 10.69, 10.38, 10.19]",307.0920469164772,1.4972502773850818,0.994123954894812,"[206, 206, 206]","[51822, 51823, 51824]","[315.9, 325.3, 334.8]","[2.38, 2.43, 2.36]",44.99822199860408,0.7328257261750719,0.07144433142422466,"[199, 199, 199]","[49221, 49222, 49223]","[313.15, 323.15, 333.15]","[4.8, 5.17, 5.51]",-719.9199537781388,3.8685944594986372,0.9993072434630024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[120, 120, 120, 120, 120, 134, 134, 134, 134, 199]","[32950, 32951, 32952, 32953, 32954, 43252, 43253, 43254, 43255, 52805]","[303.15, 303.15, 303.15, 318.15, 318.15, 293.15, 303.15, 313.15, 323.15, 313.15]","[8.19, 8.53, 8.87, 7.79, 8.08, 13.2, 12.7, 12.2, 11.8, 9.88]",519.2041711615329,0.6144765466343911,0.060629547697789256,"[120, 120, 120, 120, 120]","[32950, 32951, 32952, 32953, 32954]","[303.15, 303.15, 303.15, 318.15, 318.15]","[8.19, 8.53, 8.87, 7.79, 8.08]",462.5798367265283,0.617148625436093,0.6173747640849627,"[134, 134, 134, 134]","[43252, 43253, 43254, 43255]","[293.15, 303.15, 313.15, 323.15]","[13.2, 12.7, 12.2, 11.8]",356.77469042223856,1.3635156411280909,0.999471461819048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[199],[52805],[313.15],[9.88],,,
"[22, 22, 22, 22, 22, 145, 145, 145, 145, 145]","[33395, 33396, 33397, 33398, 33399, 39025, 39026, 39027, 39028, 39029]","[318.15, 328.15, 338.15, 348.15, 358.15, 303.7, 313.2, 323.2, 333.3, 343.2]","[2.45, 2.48, 2.5, 2.52, 2.54, 2.78, 2.85, 2.87, 2.85, 2.84]",147.37910976424948,0.5325799801522089,0.11036115101746906,"[145, 145, 145, 145, 145]","[39025, 39026, 39027, 39028, 39029]","[303.7, 313.2, 323.2, 333.3, 343.2]","[2.78, 2.85, 2.87, 2.85, 2.84]",-46.523403262109795,1.1872047762933486,0.3327323874227239,"[22, 22, 22, 22, 22]","[33395, 33396, 33397, 33398, 33399]","[318.15, 328.15, 338.15, 348.15, 358.15]","[2.45, 2.48, 2.5, 2.52, 2.54]",-100.66982800948854,1.213641938696181,0.9954546885044666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
